"date","asplanchna","asterionella","brachionus","diatom_chain","dinobryon","eudiaptomus","kellikottia","keratella_quadrata","nauplius","polyarthra","rotifers","synchaeta","ceratium","cyclops","fragilaria","keratella_cochlearis","paradileptus","bosmina","daphnia","trichocerca","conochilus","diaphanosoma","uroglena","leptodora","chaoborus","aphanizomenon","cluster_1","cluster_2","cluster_3","cluster_4","cluster_5","cluster_6","cluster_7","cluster_8","diatom","ciliate","mean_temp","cv_temp_day","cv_temp_depth","mean_condF","cv_condF_day","cv_condF_depth","mean_o2","cv_o2_day","cv_o2_depth","mean_o2ppm","cv_o2ppm_day","cv_o2ppm_depth","mean_ph","cv_ph_day","cv_ph_depth","mean_chla","cv_chla_day","cv_chla_depth","mean_turb","cv_turb_day","cv_turb_depth","mean_phycoer","cv_phycoer_day","cv_phycoer_depth","mean_par","cv_par_day","cv_par_depth","mean_phy","cv_phy_day","cv_phy_depth","mean_cloud_cover","mean_global_radiation","atmospheric_pressure_max","atmospheric_pressure_min","atmospheric_pressure_mean","temp_max","temp_min","temp_mean","precipitation_tot","rel_air_humidity_max","rel_air_humidity_min","rel_air_humidity_mean","sunshine_duration","windspeed_mean","windspeed_max","wind_direction_mean","mean_global_radiation_GR","atmospheric_pressure_max_GR","atmospheric_pressure_min_GR","atmospheric_pressure_mean_GR","temp_max_GR","temp_min_GR","temp_mean_GR","precipitation_tot_GR","rel_air_humidity_max_GR","rel_air_humidity_min_GR","rel_air_humidity_mean_GR","windspeed_mean_GR","windspeed_max_GR","wind_direction_mean_GR","sample","Nitrat","Nitrit","Ammonium","oP","TP","TN","TOC","mean_thermocline_depth","cv_thermo","mean_schmidt","cv_schmidt","mean_epi_temp","cv_epi_temp","mean_mixed_layer_depth","cv_mixed_layer_depth","ml_irradiance","mean_oxycline_depth","cv_oxycline_depth"
2021-08-01,0.0122916666666667,0.010625,0.00388888888888889,0,0.0429166666666667,0.00326388888888889,0.00597222222222222,0.0165277777777778,0.035,0.00027777777777777,0.0383333333333333,0.00229166666666667,0.00159722222222222,0.0123611111111111,0.0329166666666667,0.00298611111111111,0.0165277777777778,0.00048611111111111,0.00284722222222222,0.00277777777777778,6.94444444444446e-05,0.000625,0.00055555555555555,0.00055555555555555,0.00013888888888888,0.00069444444444444,0.380486111111111,0.201458333333333,0.245902777777778,0.0925,0.0404861111111111,0.0800694444444444,0.114583333333333,0.00388888888888889,0.0327777777777778,0.0173611111111111,19.0624278169014,0.012507081657412,0.0862053944248261,0.42593661971831,0.0154496319973361,0.0251786332391143,108.664665492958,0.105131379386409,0.301774319717051,9.42764084507042,0.101057134163293,0.273711862471353,7.96508626760563,0.0117489871002555,0.0375921356563858,25.9679577464789,0.116122845747961,0.342721879040808,2.19577464788732,0.21906707441131,0.325019656204926,NA,NA,NA,-1.5375,-2.46173499477396,0.236192824440024,8.42957746478873,0.13993921179403,0.345510510464377,100,92,951.5,946.5,948.8,16.7,11.9,13.7,14.5,96.9,71.5,90.4,0.3,1.5,2.5,264,97.8335416666667,965.4,960.2,962.260069444444,17.7,13.8,15.3563888888889,13.9866666666667,100,73.5,94.293125,2.65159722222222,8.5,279.082569444444,NA,NA,NA,NA,NA,NA,NA,NA,10.3286883530994,0.0932975893950193,916.575763835828,0.0263393062195974,18.489790228673,0.0386956533171293,4.2875,0.0609959838034912,3.1017779891237,9.95,0.0600617391625324
2021-08-02,0.0140277777777778,0.00881944444444444,0.00402777777777778,6.94444444444446e-05,0.0410416666666667,0.00284722222222222,0.00479166666666667,0.0149305555555556,0.0686805555555556,0.00027777777777777,0.0478472222222222,0.00222222222222222,0.001875,0.0145833333333333,0.06,0.00381944444444445,0.00395833333333334,0,0.004375,0.00347222222222222,6.94444444444446e-05,0.00048611111111111,0.000625,0.00048611111111111,6.94444444444446e-05,0.00361111111111111,0.385833333333333,0.206319444444444,0.333472222222222,0.104444444444444,0.0335416666666667,0.0918750000000001,0.140625,0.00347222222222222,0.0343055555555556,0.0169444444444444,19.347338028169,0.0143156983930057,0.0904939581652349,0.416257042253521,0.00573678043479996,0.0302567113467574,112.853415492958,0.132670620710122,0.271782340105453,9.74630281690141,0.130459067435733,0.250079217781978,8.13807922535211,0.00594143554997712,0.0480331244183349,27.9568661971831,0.0448766679493017,0.459459386606607,2.16461267605634,0.0729974138541604,0.292399936639709,NA,NA,NA,1.2431338028169,6.25522339109742,0.98981865588392,7.1012323943662,0.0510285187843119,0.326727438528761,58,221,953.2,951,952.1,20.9,12.2,16.1,0.1,95.9,48.1,75,5.2,1.4,2.9,229,174.268541666667,967.1,965,965.845833333333,21.6,13.2,17.0363888888889,0.126666666666667,100,54.4,82.1845138888889,2.02430555555556,5.3,172.386111111111,NA,NA,NA,NA,NA,NA,NA,NA,11.5863653122164,0.0775273349331844,935.80849681,0.0159036222718088,18.0927205298556,0.0469812308231439,3.9375,0.201094797162732,14.1609901006679,9.3375,0.0450518053370865
2021-08-03,0.008125,0.00631944444444445,0.00402777777777778,0,0.0499305555555556,0.00263888888888889,0.00513888888888889,0.0135416666666667,0.0455555555555556,0.00013888888888888,0.0347916666666667,0.00111111111111111,0.00222222222222222,0.0113888888888889,0.0817361111111112,0.00381944444444444,0.00895833333333333,0.00020833333333333,0.00256944444444445,0.00291666666666667,0,0.00034722222222222,0.00041666666666666,0.000625,6.94444444444446e-05,0.00333333333333333,0.377361111111111,0.196458333333333,0.318194444444444,0.0882638888888889,0.0299305555555556,0.0809722222222222,0.182430555555556,0.00368055555555555,0.0265277777777778,0.0151388888888889,18.9652535211268,0.0230488560877581,0.0857931240646441,0.418265845070423,0.00989853328413808,0.0272624391595272,104.586355633803,0.190735693927394,0.295593037236088,9.08714788732394,0.183091653641487,0.271850357883207,8.05121830985915,0.0128062593858302,0.0451443925848917,23.1021126760563,0.197831856325673,0.522355459016522,2.15,0.0547519661624689,0.150603804164411,NA,NA,NA,-0.909507042253521,-5.38010065878621,-0.313223179511654,5.98450704225352,0.183004127642514,0.470423202611016,88,187,952.7,950.6,951.6,21.3,12,14.9,9.4,96.5,50.8,83.7,3.9,1.6,4.7,238,160.620138888889,967.2,963.9,965.619444444444,21.1,13.8,16.4211805555556,2.38666666666667,100,54,87.5161111111111,2.28361111111111,11.7,189.941319444444,NA,NA,NA,NA,NA,NA,NA,NA,10.7837375835226,0.092470936612961,899.646999878233,0.0468900310564139,18.3755385350835,0.0447461837293637,3.825,0.126350923055367,6.24149581379476,9.2875,0.0883090005962587
2021-08-04,0.00930555555555556,0.00576388888888889,0.00368055555555555,0,0.0563888888888889,0.00284722222222222,0.00416666666666667,0.0126388888888889,0.0563888888888889,0.00027777777777777,0.03,0.00083333333333333,0.00243055555555556,0.0140972222222222,0.0661111111111111,0.00291666666666667,0.00375,6.94444444444446e-05,0.00333333333333333,0.00368055555555555,6.94444444444446e-05,0.00076388888888889,0.00090277777777777,0.00013888888888888,0,0.00402777777777778,0.397222222222222,0.208888888888889,0.278680555555556,0.0953472222222222,0.0261805555555556,0.0896527777777778,0.217291666666667,0.00395833333333334,0.0254166666666667,0.0166666666666667,19.3509769114688,0.0218614732768872,0.0734326972555619,0.411855533199195,0.0109414187518153,0.0295140752433906,93.464551056338,0.347361661704521,0.226783266442593,8.10936116700201,0.341345193665499,0.219291106561603,8.22923420523139,0.0156261448733106,0.0433034361756808,26.2310286720322,0.0992062187113394,0.436390852238865,2.11489185110664,0.0138648224777048,0.11657568356278,NA,NA,NA,-2.40068661971831,-0.889075286704615,14.4143007635105,6.9693083501006,0.0930057367619765,0.422797737789958,100,75,951.9,948.2,949.8,15.5,12.1,13.9,4.2,97,85.5,93,0,0.8,2.1,90,65.5277083333333,966.9,962,964.137291666667,17.5,13.5,15.1308333333333,1.325,100,76.6,94.0370833333333,1.70576388888889,5.1,188.889861111111,NA,NA,NA,NA,NA,NA,NA,NA,10.6537767809144,0.252767314917049,898.556534953301,0.0397895312143734,18.681439016856,0.0815090894424837,4.7875,0.180353859063582,NA,7.3125,0.478461507925601
2021-08-05,0.00541666666666667,0.0206944444444444,0.00486111111111111,0.00215277777777778,0.0859722222222222,0.00416666666666667,0.00673611111111112,0.0135416666666667,0.0638194444444445,0.00013888888888888,0.0420138888888889,0.001875,0.00604166666666667,0.0280555555555556,0.15375,0.00652777777777778,0.00541666666666667,6.94444444444446e-05,0.00611111111111111,0.00361111111111111,0,0.00034722222222222,0.00048611111111111,0.00173611111111111,0.00048611111111111,0.011875,0.587291666666667,0.263541666666667,0.261666666666667,0.115486111111111,0.0490972222222222,0.165069444444444,0.458611111111111,0.00451388888888889,0.0256944444444445,0.0209722222222222,18.867198943662,0.0217467841370745,0.0777818922376455,0.416996478873239,0.00573789491004498,0.0335667094690987,106.679753521127,0.133948907701196,0.347552409699181,9.28415492957746,0.127424554387324,0.326325361750282,8.03164084507042,0.00892085051693995,0.0499198778841788,21.0823943661972,0.121871044168138,0.510629798181506,2.4330985915493,0.178980759726051,0.0909584082218399,NA,NA,NA,-0.617957746478873,-6.85214287211644,-0.0761664114324037,5.63028169014085,0.116214326972597,0.558454023569865,79,175,949.4,946.1,947.7,20.2,13.3,16,10.9,97.3,68.4,87.2,3.9,1.6,4.1,225,120.399722222222,963.5,960,961.791041666667,20,14.7,16.9041666666667,2.77166666666667,100,74,93.0884027777778,2.26451388888889,8.2,180.162152777778,"three",1.512,19.125,18.1,1.375,29.8,1.733,4.19,11.561669886373,0.0965193024031868,878.389536658311,0.0465802513733478,17.7213883579759,0.05159073696339,3.8625,0.153128035897053,4.25875456423273,8.275,0.0554726595185486
2021-08-06,0.0118055555555556,0.0142361111111111,0.00395833333333333,6.94444444444446e-05,0.0827083333333333,0.00326388888888889,0.00986111111111111,0.009375,0.0656944444444445,0.00013888888888888,0.0316666666666667,0.00284722222222222,0.00527777777777778,0.0220138888888889,0.0850694444444444,0.00694444444444445,0.00284722222222222,0.00013888888888888,0.00694444444444445,0.00368055555555556,6.94444444444446e-05,0.00055555555555555,0.00055555555555555,0.00055555555555555,0.00013888888888888,0.0179166666666667,0.618333333333333,0.280555555555555,0.256875,0.131388888888889,0.04625,0.160486111111111,0.470069444444444,0.004375,0.0263888888888889,0.0202777777777778,19.0638063380282,0.0246971501707433,0.0981058732545727,0.411121478873239,0.0101589081228893,0.0302249033074769,117.16389084507,0.122536554165211,0.311808068065012,10.1473591549296,0.117897719807622,0.290082369302893,8.13595070422535,0.0138856532744305,0.0493448825870981,25.7369718309859,0.119885421874472,0.510450946792291,3.04242957746479,0.0232989946063009,0.0802481798163156,NA,NA,NA,0.0670774647887326,91.2165998658954,1.77741385757053,6.84612676056338,0.125618353701655,0.557248831350285,88,171,947,944.9,946,22.3,14.5,17.6,0.8,95.6,51.2,72.8,3.2,2,4,265,112.038611111111,960.9,958.5,959.820069444444,23.3,15.7,18.6515277777778,1.19,100,58.2,80.9430555555556,2.65041666666667,6.8,201.965138888889,NA,NA,NA,NA,NA,NA,NA,NA,11.263952119742,0.134906879313383,889.381529721524,0.03385431113441,17.8730641412711,0.0622548714446482,4.4875,0.205945219495516,2.08567123747109,7.95,0.0948473906227971
2021-08-07,0.004375,0.00736111111111111,0.00430555555555555,0,0.0754166666666667,0.00381944444444445,0.00631944444444445,0.00708333333333334,0.0425694444444444,0.00020833333333333,0.0372222222222222,0.00229166666666667,0.00416666666666667,0.0220138888888889,0.0552777777777778,0.00784722222222222,0.003125,0.00027777777777777,0.00590277777777778,0.00402777777777778,0.00013888888888888,0.00069444444444444,0.00083333333333333,0.00048611111111111,6.94444444444446e-05,0.0115277777777778,0.511597222222222,0.207916666666667,0.214722222222222,0.119444444444444,0.0448611111111111,0.093125,0.294791666666667,0.00451388888888889,0.0222222222222222,0.018125,18.734838028169,0.0229662552551466,0.0711407645070537,0.419153169014085,0.0101388188685007,0.0320093712769965,94.3663908450704,0.142964002873515,0.39170069542176,8.23943661971831,0.138074376939017,0.372518280946709,7.92678169014084,0.014452671116997,0.0467186904954166,19.499823943662,0.222468949497214,0.555106285403243,2.99366197183099,0.0133118658996507,0.0685220537806106,NA,NA,NA,-2.68204225352113,-0.964541160697409,0.0121598811974268,5.1443661971831,0.228387258203295,0.622048204259033,100,64,948.3,942.8,945.1,19.1,13.4,15.5,12.9,96.9,68,87.1,1,1.5,4.2,225,59.005,961.5,956.3,958.727847222222,19.6,15.2,16.6858333333333,15.9416666666667,100,74,94.1306944444444,2.54159722222222,10.8,175.133611111111,NA,NA,NA,NA,NA,NA,NA,NA,11.7609560433249,0.0941821255012984,857.107767470794,0.0407711003699429,17.3640638811441,0.0482265852657058,4.425,0.197659386265942,2.53476601959034,7.4125,0.118147045090439
2021-08-08,0.00798611111111112,0.00798611111111111,0.00430555555555556,6.94444444444446e-05,0.113194444444444,0.00270833333333333,0.00840277777777779,0.0107638888888889,0.0445138888888889,0.00027777777777777,0.0547222222222222,0.00173611111111111,0.005,0.0507638888888889,0.073125,0.0121527777777778,0.005625,0.00020833333333333,0.00875,0.00451388888888889,0.00034722222222222,0.00048611111111111,0.00215277777777778,0.00111111111111111,6.94444444444446e-05,0.0159027777777778,0.519930555555556,0.236805555555556,0.243125,0.127569444444444,0.0396527777777778,0.0557638888888889,0.170138888888889,0.00423611111111111,0.0300694444444445,0.0141666666666667,18.9396126760563,0.0169614018087197,0.0683025613584213,0.413795774647887,0.0108253416076054,0.0335633612388976,109.37676056338,0.0920925480870674,0.234273885909408,9.55281690140845,0.0879775706615284,0.218552081444427,8.07207922535211,0.0122945226666367,0.0393943240102217,22.6871478873239,0.163047031652816,0.439655360519696,2.97588028169014,0.021855544133426,0.0583923137030165,NA,NA,NA,-1.18098591549296,-3.48904859461432,-0.976259708520356,6.16496478873239,0.155613295060722,0.493824330786198,92,113,955.3,948.3,951.8,18.3,12.3,15.1,0,95.1,68.3,83.9,1.5,1.4,2.6,217,78.4666666666667,969.4,961.4,965.128541666667,18.5,14.8,16.4598611111111,0.255,100,76.7,89.8490972222222,2.73354166666667,6.2,181.371180555556,NA,NA,NA,NA,NA,NA,NA,NA,10.1246036695696,0.0834368921113833,834.897524330007,0.0353936689401155,18.4497088322648,0.0321785111947839,5.225,0.143495094154451,4.7270035342307,8.2375,0.0430118597883752
2021-08-09,0.0075,0.00819444444444445,0.00291666666666667,0.00027777777777777,0.0605555555555555,0.00277777777777778,0.0108333333333333,0.0121527777777778,0.0550694444444444,0.00020833333333333,0.0483333333333333,0.00173611111111111,0.00631944444444444,0.0352083333333333,0.156875,0.00534722222222222,0.00381944444444445,0.00013888888888888,0.00597222222222222,0.00423611111111111,6.94444444444446e-05,0.00027777777777777,0.00083333333333333,0.00055555555555555,6.94444444444446e-05,0.0409722222222222,0.483472222222222,0.233194444444444,0.225416666666667,0.109166666666667,0.0385416666666667,0.0314583333333333,0.0795833333333334,0.00423611111111111,0.0267361111111111,0.0157638888888889,18.5810845070423,0.0115815850195282,0.080110704652926,0.413325704225352,0.0072803777362199,0.033803101338948,99.8835211267606,0.219898001858783,0.270696753573555,8.7693661971831,0.217289841880394,0.253260292588915,8.07867429577465,0.00889588194754949,0.0469489905840755,21.5794014084507,0.190489128009342,0.47220619652765,2.98450704225352,0.0118047577324133,0.0606838591215935,NA,NA,NA,1.52517605633803,4.6708273026483,-0.0208929270184921,6.17482394366197,0.161317654776111,0.54244322615921,79,215,956,954.7,955.5,21.2,11.6,16.6,0,93.8,44.1,72.1,7.6,1,2.7,243,182.371666666667,970,968.9,969.444722222222,22.5,12.2,17.4479861111111,0.175,100,42.6,80.8036111111111,1.52270833333333,5.8,182.814583333333,NA,NA,NA,NA,NA,NA,NA,NA,11.0678912520111,0.0927104982529735,831.109744076006,0.0209498952749297,17.7169217260496,0.0405214973518869,4.7375,0.074361675360167,8.93905279421848,7.8375,0.0823895014913777
2021-08-10,0.0105555555555556,0.00416666666666667,0.00333333333333333,0,0.0672916666666667,0.00263888888888889,0.011875,0.00902777777777778,0.0402083333333333,0.00013888888888888,0.0431944444444444,0.001875,0.00458333333333333,0.0377083333333333,0.175694444444444,0.00472222222222222,0.00263888888888889,0.00020833333333333,0.00763888888888889,0.005,0,0.00055555555555555,0.00097222222222222,0.00138888888888889,0.000625,0.0236111111111111,0.516590909090909,0.270757575757576,0.237651515151515,0.124318181818182,0.0401515151515152,0.0226515151515152,0.0515909090909091,0.00287878787878788,0.0284090909090909,0.0143939393939394,18.6911672535211,0.00570271523849466,0.0708591465571221,0.414258802816901,0.00357503084154239,0.0354010663205658,105.780334507042,0.140125605818883,0.339681871217849,9.26003521126761,0.137868208445075,0.324565086846769,8.12114084507042,0.00416780645583872,0.04867387138562,20.1607394366197,0.0887331883354364,0.483996617630306,3.03468309859155,0.0207277020895663,0.0722150362477262,NA,NA,NA,2.96584507042254,2.67993460603735,0.513664717349567,6.03433098591549,0.0602697091048534,0.532172721192564,17,294,955.8,953.6,954.9,26.2,13,19.6,0,95,42,68.6,12.5,1.2,2.6,259,241.184583333333,970.1,967.1,968.806944444444,26.6,13.2,19.2832638888889,0.145,100,45.8,82.7702083333333,1.15104166666667,5.6,165.034791666667,NA,NA,NA,NA,NA,NA,NA,NA,11.2610135422929,0.0539550389894652,837.704647852569,0.00992359728696067,17.5196841669368,0.0333195599070696,4.65,0.0563142942544496,9.25512635689963,7.6375,0.0413676325547748
2021-08-11,0.00666666666666667,0.00159722222222222,0.00451388888888889,6.94444444444446e-05,0.0594444444444445,0.00354166666666667,0.0102777777777778,0.00951388888888889,0.0400694444444444,6.94444444444446e-05,0.0411805555555556,0.00076388888888889,0.00354166666666666,0.0322916666666667,0.131666666666667,0.003125,0.00173611111111111,0.00034722222222222,0.00715277777777778,0.00375,0.00020833333333333,0.00104166666666667,0.00090277777777777,0.00583333333333333,0.00041666666666666,0.00756944444444444,0.551521739130435,0.261811594202899,0.260652173913043,0.119710144927536,0.033695652173913,0.0193478260869565,0.043695652173913,0.00260869565217391,0.028768115942029,0.0146376811594203,18.720985915493,0.00435867201676256,0.0865705989002405,0.41524882629108,0.00263635827480724,0.0398856114175262,121.17603286385,0.042180094428839,0.433183418078965,10.5481220657277,0.0408175797184523,0.414119323824755,8.0922676056338,0.00282600771853521,0.0533952729670164,18.2523474178404,0.0895110958564668,0.491728173753367,3.24953051643192,0.0312388971790116,0.127763769668876,NA,NA,NA,6.10516431924883,1.42456144294435,0.757060817289402,5.44342723004695,0.0913623412422816,0.490304808294158,33,288,956.6,955,955.7,27.9,16.1,21.5,0,92.9,39,67.7,12.4,1.1,2.1,326,232.251180555556,970.1,968.3,969.351319444444,29.2,15.8,21.8232638888889,0.135,100,43.9,79.5928472222222,1.23729166666667,5.1,150.5275,NA,NA,NA,NA,NA,NA,NA,NA,11.5924145297224,0.0607008851903832,872.798970443459,0.0236309097032236,17.3626575639104,0.021776192109086,4.25,0.084181382682345,9.24861578104833,7.46666666666667,0.0276641667586244
2021-08-12,0.00284722222222222,0.00194444444444445,0.00576388888888889,0.00013888888888888,0.0886805555555556,0.00256944444444444,0.0102777777777778,0.0102777777777778,0.041875,0.00034722222222222,0.0544444444444444,0.00104166666666667,0.00368055555555556,0.024375,0.0491666666666667,0.00548611111111111,0.00145833333333333,0.00020833333333333,0.00638888888888889,0.00354166666666667,6.94444444444446e-05,0.00027777777777777,0.00111111111111111,0.00090277777777777,0.00013888888888888,0.00194444444444445,0.528768115942029,0.256594202898551,0.293478260869565,0.131956521739131,0.0327536231884058,0.0161594202898551,0.0352173913043478,0.00195652173913044,0.031304347826087,0.0172463768115942,18.8005933098592,0.00419372170958435,0.0841907050491066,0.416172535211268,0.00168883256737918,0.0454539337956786,124.524401408451,0.0894608030478947,0.489574477497578,10.8033450704225,0.0858186637173933,0.470229910764419,8.09792781690141,0.00883514006457836,0.0516089963975771,18.8480633802817,0.0741802363760014,0.516601597645684,3.0762323943662,0.132409596342404,0.138113761813837,NA,NA,NA,3.84647887323944,2.37566086639083,0.557094707991455,5.49348591549296,0.0587862195438898,0.44087556638306,13,281,958.2,954.6,956.2,30.4,16.5,23.2,0,92.8,37.2,67.2,12,1.1,3.1,236,228.485694444444,971.2,967.8,969.691527777778,29.7,16.2,22.7709722222222,0.113333333333333,100,48.1,82.2211805555556,1.14659722222222,9.1,155.021666666667,"three",1.237,26,5.7,1.5,36.3,1.7,5.122,11.292814250556,0.0585054678867447,890.603966426602,0.0319989536036015,17.7733576815967,0.0489743444493286,4.3875,0.0688492648068067,11.2215715125978,7.1875,0.0478723660899757
2021-08-13,0.00423611111111111,0.00104166666666667,0.00680555555555556,0,0.0747222222222222,0.00256944444444444,0.0106944444444444,0.00909722222222223,0.02875,0.00013888888888888,0.0560416666666667,0.00041666666666666,0.00284722222222222,0.0202777777777778,0.0149305555555556,0.00493055555555556,0.00111111111111111,0.00013888888888888,0.0125,0.00159722222222222,0.00013888888888888,0.00069444444444444,0.00055555555555555,0.001875,6.94444444444446e-05,0.00180555555555556,0.449057971014493,0.236376811594203,0.231739130434783,0.0944927536231884,0.0320289855072464,0.0142028985507246,0.0243478260869565,0.00181159420289855,0.0258695652173913,0.0155797101449275,18.8885299295775,0.0161177653128101,0.100823039085757,0.417834507042254,0.00626857936302019,0.0399727173115655,127.546584507042,0.0723693743180926,0.514707327450828,10.9978873239437,0.06684893052601,0.48946388058578,8.12604049295775,0.00687757356711115,0.0510846124488815,16.5396126760563,0.104142103191946,0.513044536437633,2.70897887323944,0.0256534453657422,0.13061846506519,NA,NA,NA,1.62588028169014,4.75265815759373,1.80815302452022,4.925,0.0922993955408973,0.445440549118701,21,247,959.9,958.1,959,28.5,19.5,23.9,0,79.8,44.3,62.9,9.3,1.7,3.1,249,190.126736111111,973.5,970.9,972.480486111111,28.7,20.1,24.7132638888889,0.255,96.9,50.3,73.8967361111111,2.02819444444444,9.1,206.035069444444,NA,NA,NA,NA,NA,NA,NA,NA,10.1387163331356,0.116021394159763,943.621216653369,0.0688333995958481,19.0213134916144,0.0696014513042349,4.075,0.0943612188164401,11.1584795639487,7.15,0.0554423053966498
